EventID,FunName,Location,Message
36,Laugh & Learn,Barangaroo,You know that couch youre sitting on? Its not as comfortable as you think. Laugh & Learn at Barangaroo is where the real action is. But you do you Join us on {EventTime}.
36,Laugh & Learn,Barangaroo,"Skipping Laugh & Learn at Barangaroo? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
37,Write On!,Pyrmont,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Pyrmont? Prove you have taste and join Write On!. Join us on {EventTime}.
37,Write On!,Pyrmont,Still stuck in your routine? How about experiencing something *actual* at Pyrmont? Or are you too comfy in your bad habits to join Write On!? Join us on {EventTime}.
37,Write On!,Pyrmont,"Pyrmont is hosting Write On!, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
37,Write On!,Pyrmont,You know that couch youre sitting on? Its not as comfortable as you think. Write On! at Pyrmont is where the real action is. But you do you Join us on {EventTime}.
37,Write On!,Pyrmont,"Skipping Write On! at Pyrmont? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
38,Chill & Grill,Manly,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Manly? Prove you have taste and join Chill & Grill. Join us on {EventTime}.
38,Chill & Grill,Manly,Still stuck in your routine? How about experiencing something *actual* at Manly? Or are you too comfy in your bad habits to join Chill & Grill? Join us on {EventTime}.
38,Chill & Grill,Manly,"Manly is hosting Chill & Grill, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
38,Chill & Grill,Manly,You know that couch youre sitting on? Its not as comfortable as you think. Chill & Grill at Manly is where the real action is. But you do you Join us on {EventTime}.
38,Chill & Grill,Manly,"Skipping Chill & Grill at Manly? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
39,Write On!,Bondi Beach,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Bondi Beach? Prove you have taste and join Write On!. Join us on {EventTime}.
39,Write On!,Bondi Beach,Still stuck in your routine? How about experiencing something *actual* at Bondi Beach? Or are you too comfy in your bad habits to join Write On!? Join us on {EventTime}.
39,Write On!,Bondi Beach,"Bondi Beach is hosting Write On!, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
39,Write On!,Bondi Beach,You know that couch youre sitting on? Its not as comfortable as you think. Write On! at Bondi Beach is where the real action is. But you do you Join us on {EventTime}.
39,Write On!,Bondi Beach,"Skipping Write On! at Bondi Beach? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
40,Creative Carnival,Sydney Opera House,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Sydney Opera House? Prove you have taste and join Creative Carnival. Join us on {EventTime}.
40,Creative Carnival,Sydney Opera House,Still stuck in your routine? How about experiencing something *actual* at Sydney Opera House? Or are you too comfy in your bad habits to join Creative Carnival? Join us on {EventTime}.
40,Creative Carnival,Sydney Opera House,"Sydney Opera House is hosting Creative Carnival, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
40,Creative Carnival,Sydney Opera House,You know that couch youre sitting on? Its not as comfortable as you think. Creative Carnival at Sydney Opera House is where the real action is. But you do you Join us on {EventTime}.
40,Creative Carnival,Sydney Opera House,"Skipping Creative Carnival at Sydney Opera House? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
41,Street Eats & Beats,Royal Botanic Garden,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Royal Botanic Garden? Prove you have taste and join Street Eats & Beats. Join us on {EventTime}.
41,Street Eats & Beats,Royal Botanic Garden,Still stuck in your routine? How about experiencing something *actual* at Royal Botanic Garden? Or are you too comfy in your bad habits to join Street Eats & Beats? Join us on {EventTime}.
41,Street Eats & Beats,Royal Botanic Garden,"Royal Botanic Garden is hosting Street Eats & Beats, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
41,Street Eats & Beats,Royal Botanic Garden,You know that couch youre sitting on? Its not as comfortable as you think. Street Eats & Beats at Royal Botanic Garden is where the real action is. But you do you Join us on {EventTime}.
41,Street Eats & Beats,Royal Botanic Garden,"Skipping Street Eats & Beats at Royal Botanic Garden? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
42,Flicks & Food,Manly,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Manly? Prove you have taste and join Flicks & Food. Join us on {EventTime}.
42,Flicks & Food,Manly,Still stuck in your routine? How about experiencing something *actual* at Manly? Or are you too comfy in your bad habits to join Flicks & Food? Join us on {EventTime}.
42,Flicks & Food,Manly,"Manly is hosting Flicks & Food, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
42,Flicks & Food,Manly,You know that couch youre sitting on? Its not as comfortable as you think. Flicks & Food at Manly is where the real action is. But you do you Join us on {EventTime}.
42,Flicks & Food,Manly,"Skipping Flicks & Food at Manly? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
43,Cultural Feast,Paddington,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Paddington? Prove you have taste and join Cultural Feast. Join us on {EventTime}.
43,Cultural Feast,Paddington,Still stuck in your routine? How about experiencing something *actual* at Paddington? Or are you too comfy in your bad habits to join Cultural Feast? Join us on {EventTime}.
43,Cultural Feast,Paddington,"Paddington is hosting Cultural Feast, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
43,Cultural Feast,Paddington,You know that couch youre sitting on? Its not as comfortable as you think. Cultural Feast at Paddington is where the real action is. But you do you Join us on {EventTime}.
43,Cultural Feast,Paddington,"Skipping Cultural Feast at Paddington? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
44,Flicks & Food,Sydney Opera House,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Sydney Opera House? Prove you have taste and join Flicks & Food. Join us on {EventTime}.
44,Flicks & Food,Sydney Opera House,Still stuck in your routine? How about experiencing something *actual* at Sydney Opera House? Or are you too comfy in your bad habits to join Flicks & Food? Join us on {EventTime}.
44,Flicks & Food,Sydney Opera House,"Sydney Opera House is hosting Flicks & Food, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
44,Flicks & Food,Sydney Opera House,You know that couch youre sitting on? Its not as comfortable as you think. Flicks & Food at Sydney Opera House is where the real action is. But you do you Join us on {EventTime}.
44,Flicks & Food,Sydney Opera House,"Skipping Flicks & Food at Sydney Opera House? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
45,Snap & Stroll,Balmain,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Balmain? Prove you have taste and join Snap & Stroll. Join us on {EventTime}.
45,Snap & Stroll,Balmain,Still stuck in your routine? How about experiencing something *actual* at Balmain? Or are you too comfy in your bad habits to join Snap & Stroll? Join us on {EventTime}.
45,Snap & Stroll,Balmain,"Balmain is hosting Snap & Stroll, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
45,Snap & Stroll,Balmain,You know that couch youre sitting on? Its not as comfortable as you think. Snap & Stroll at Balmain is where the real action is. But you do you Join us on {EventTime}.
45,Snap & Stroll,Balmain,"Skipping Snap & Stroll at Balmain? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
46,Thrill Seeker's Delight,Glebe,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Glebe? Prove you have taste and join Thrill Seeker's Delight. Join us on {EventTime}.
46,Thrill Seeker's Delight,Glebe,Still stuck in your routine? How about experiencing something *actual* at Glebe? Or are you too comfy in your bad habits to join Thrill Seeker's Delight? Join us on {EventTime}.
46,Thrill Seeker's Delight,Glebe,"Glebe is hosting Thrill Seeker's Delight, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
46,Thrill Seeker's Delight,Glebe,You know that couch youre sitting on? Its not as comfortable as you think. Thrill Seeker's Delight at Glebe is where the real action is. But you do you Join us on {EventTime}.
46,Thrill Seeker's Delight,Glebe,"Skipping Thrill Seeker's Delight at Glebe? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
47,Zen Vibes Only,Bondi Beach,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Bondi Beach? Prove you have taste and join Zen Vibes Only. Join us on {EventTime}.
47,Zen Vibes Only,Bondi Beach,Still stuck in your routine? How about experiencing something *actual* at Bondi Beach? Or are you too comfy in your bad habits to join Zen Vibes Only? Join us on {EventTime}.
47,Zen Vibes Only,Bondi Beach,"Bondi Beach is hosting Zen Vibes Only, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
47,Zen Vibes Only,Bondi Beach,You know that couch youre sitting on? Its not as comfortable as you think. Zen Vibes Only at Bondi Beach is where the real action is. But you do you Join us on {EventTime}.
47,Zen Vibes Only,Bondi Beach,"Skipping Zen Vibes Only at Bondi Beach? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
48,Creative Carnival,Circular Quay,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Circular Quay? Prove you have taste and join Creative Carnival. Join us on {EventTime}.
48,Creative Carnival,Circular Quay,Still stuck in your routine? How about experiencing something *actual* at Circular Quay? Or are you too comfy in your bad habits to join Creative Carnival? Join us on {EventTime}.
48,Creative Carnival,Circular Quay,"Circular Quay is hosting Creative Carnival, but hey, if you prefer staying home, who am I to judge? (I totally am). Join us on {EventTime}."
48,Creative Carnival,Circular Quay,You know that couch youre sitting on? Its not as comfortable as you think. Creative Carnival at Circular Quay is where the real action is. But you do you Join us on {EventTime}.
48,Creative Carnival,Circular Quay,"Skipping Creative Carnival at Circular Quay? Wow, thats bold. Guess your usual plans must be really groundbreaking. Join us on {EventTime}."
49,Thrill Seeker's Delight,Newtown,Youve been doing the same old thing all week. Are you really going to skip *real* fun at Newtown? Prove you have taste and join Thrill Seeker's Delight. Join us on {EventTime}.
